annotation_id,frame_index,timestamp_seconds,timestamp_hms,interaction_type,x1,y1,x2,y2,width,height,source_keyframe_index,source_keyframe_number,block_start_frame,block_end_frame,is_keyframe
434,613,20.433333,00:00:20.433,Touching Shelf,911,27,1086,114,175,87,600,601,600,623,False
435,613,20.433333,00:00:20.433,Touching Shelf,505,24,608,102,103,78,600,601,600,623,False
436,613,20.433333,00:00:20.433,No Interaction,550,137,672,220,122,83,600,601,600,623,False
437,613,20.433333,00:00:20.433,No Interaction,39,318,88,363,49,45,600,601,600,623,False
438,613,20.433333,00:00:20.433,No Interaction,65,295,120,322,55,27,600,601,600,623,False
439,613,20.433333,00:00:20.433,No Interaction,0,239,56,272,56,33,600,601,600,623,False
440,613,20.433333,00:00:20.433,No Interaction,518,519,585,593,67,74,600,601,600,623,False
441,613,20.433333,00:00:20.433,No Interaction,669,515,751,555,82,40,600,601,600,623,False
442,613,20.433333,00:00:20.433,No Interaction,771,588,836,665,65,77,600,601,600,623,False
443,613,20.433333,00:00:20.433,Holding Object,349,570,468,677,119,107,600,601,600,623,False
444,613,20.433333,00:00:20.433,No Interaction,164,657,278,718,114,61,600,601,600,623,False
445,613,20.433333,00:00:20.433,Holding Object,38,647,146,720,108,73,600,601,600,623,False
446,613,20.433333,00:00:20.433,Holding Object,861,643,1136,869,275,226,600,601,600,623,False
447,613,20.433333,00:00:20.433,Holding Object,1584,626,1639,730,55,104,600,601,600,623,False
448,613,20.433333,00:00:20.433,No Interaction,1621,714,1710,837,89,123,600,601,600,623,False
433,614,20.466667,00:00:20.467,Holding Object,1575,271,1741,359,166,88,600,601,600,623,False
434,614,20.466667,00:00:20.467,Touching Shelf,911,27,1086,114,175,87,600,601,600,623,False
435,614,20.466667,00:00:20.467,Touching Shelf,505,24,608,102,103,78,600,601,600,623,False
436,614,20.466667,00:00:20.467,No Interaction,550,137,672,220,122,83,600,601,600,623,False
437,614,20.466667,00:00:20.467,No Interaction,39,318,88,363,49,45,600,601,600,623,False
438,614,20.466667,00:00:20.467,No Interaction,65,295,120,322,55,27,600,601,600,623,False
439,614,20.466667,00:00:20.467,No Interaction,0,239,56,272,56,33,600,601,600,623,False
440,614,20.466667,00:00:20.467,No Interaction,518,519,585,593,67,74,600,601,600,623,False
441,614,20.466667,00:00:20.467,No Interaction,669,515,751,555,82,40,600,601,600,623,False
442,614,20.466667,00:00:20.467,No Interaction,771,588,836,665,65,77,600,601,600,623,False
443,614,20.466667,00:00:20.467,Holding Object,349,570,468,677,119,107,600,601,600,623,False
444,614,20.466667,00:00:20.467,No Interaction,164,657,278,718,114,61,600,601,600,623,False
445,614,20.466667,00:00:20.467,Holding Object,38,647,146,720,108,73,600,601,600,623,False
446,614,20.466667,00:00:20.467,Holding Object,861,643,1136,869,275,226,600,601,600,623,False
447,614,20.466667,00:00:20.467,Holding Object,1584,626,1639,730,55,104,600,601,600,623,False
448,614,20.466667,00:00:20.467,No Interaction,1621,714,1710,837,89,123,600,601,600,623,False
433,615,20.5,00:00:20.500,Holding Object,1575,271,1741,359,166,88,600,601,600,623,False
434,615,20.5,00:00:20.500,Touching Shelf,911,27,1086,114,175,87,600,601,600,623,False
435,615,20.5,00:00:20.500,Touching Shelf,505,24,608,102,103,78,600,601,600,623,False
436,615,20.5,00:00:20.500,No Interaction,550,137,672,220,122,83,600,601,600,623,False
437,615,20.5,00:00:20.500,No Interaction,39,318,88,363,49,45,600,601,600,623,False
438,615,20.5,00:00:20.500,No Interaction,65,295,120,322,55,27,600,601,600,623,False
439,615,20.5,00:00:20.500,No Interaction,0,239,56,272,56,33,600,601,600,623,False
440,615,20.5,00:00:20.500,No Interaction,518,519,585,593,67,74,600,601,600,623,False
441,615,20.5,00:00:20.500,No Interaction,669,515,751,555,82,40,600,601,600,623,False
442,615,20.5,00:00:20.500,No Interaction,771,588,836,665,65,77,600,601,600,623,False
443,615,20.5,00:00:20.500,Holding Object,349,570,468,677,119,107,600,601,600,623,False
444,615,20.5,00:00:20.500,No Interaction,164,657,278,718,114,61,600,601,600,623,False
445,615,20.5,00:00:20.500,Holding Object,38,647,146,720,108,73,600,601,600,623,False
446,615,20.5,00:00:20.500,Holding Object,861,643,1136,869,275,226,600,601,600,623,False
447,615,20.5,00:00:20.500,Holding Object,1584,626,1639,730,55,104,600,601,600,623,False
448,615,20.5,00:00:20.500,No Interaction,1621,714,1710,837,89,123,600,601,600,623,False
433,616,20.533333,00:00:20.533,Holding Object,1575,271,1741,359,166,88,600,601,600,623,False
434,616,20.533333,00:00:20.533,Touching Shelf,911,27,1086,114,175,87,600,601,600,623,False
435,616,20.533333,00:00:20.533,Touching Shelf,505,24,608,102,103,78,600,601,600,623,False
436,616,20.533333,00:00:20.533,No Interaction,550,137,672,220,122,83,600,601,600,623,False
437,616,20.533333,00:00:20.533,No Interaction,39,318,88,363,49,45,600,601,600,623,False
438,616,20.533333,00:00:20.533,No Interaction,65,295,120,322,55,27,600,601,600,623,False
439,616,20.533333,00:00:20.533,No Interaction,0,239,56,272,56,33,600,601,600,623,False
440,616,20.533333,00:00:20.533,No Interaction,518,519,585,593,67,74,600,601,600,623,False
441,616,20.533333,00:00:20.533,No Interaction,669,515,751,555,82,40,600,601,600,623,False
442,616,20.533333,00:00:20.533,No Interaction,771,588,836,665,65,77,600,601,600,623,False
443,616,20.533333,00:00:20.533,Holding Object,349,570,468,677,119,107,600,601,600,623,False
444,616,20.533333,00:00:20.533,No Interaction,164,657,278,718,114,61,600,601,600,623,False
445,616,20.533333,00:00:20.533,Holding Object,38,647,146,720,108,73,600,601,600,623,False
446,616,20.533333,00:00:20.533,Holding Object,861,643,1136,869,275,226,600,601,600,623,False
447,616,20.533333,00:00:20.533,Holding Object,1584,626,1639,730,55,104,600,601,600,623,False
448,616,20.533333,00:00:20.533,No Interaction,1621,714,1710,837,89,123,600,601,600,623,False
433,617,20.566667,00:00:20.567,Holding Object,1575,271,1741,359,166,88,600,601,600,623,False
434,617,20.566667,00:00:20.567,Touching Shelf,911,27,1086,114,175,87,600,601,600,623,False
435,617,20.566667,00:00:20.567,Touching Shelf,505,24,608,102,103,78,600,601,600,623,False
436,617,20.566667,00:00:20.567,No Interaction,550,137,672,220,122,83,600,601,600,623,False
437,617,20.566667,00:00:20.567,No Interaction,39,318,88,363,49,45,600,601,600,623,False
438,617,20.566667,00:00:20.567,No Interaction,65,295,120,322,55,27,600,601,600,623,False
439,617,20.566667,00:00:20.567,No Interaction,0,239,56,272,56,33,600,601,600,623,False
440,617,20.566667,00:00:20.567,No Interaction,518,519,585,593,67,74,600,601,600,623,False
441,617,20.566667,00:00:20.567,No Interaction,669,515,751,555,82,40,600,601,600,623,False
442,617,20.566667,00:00:20.567,No Interaction,771,588,836,665,65,77,600,601,600,623,False
443,617,20.566667,00:00:20.567,Holding Object,349,570,468,677,119,107,600,601,600,623,False
444,617,20.566667,00:00:20.567,No Interaction,164,657,278,718,114,61,600,601,600,623,False
445,617,20.566667,00:00:20.567,Holding Object,38,647,146,720,108,73,600,601,600,623,False
446,617,20.566667,00:00:20.567,Holding Object,861,643,1136,869,275,226,600,601,600,623,False
447,617,20.566667,00:00:20.567,Holding Object,1584,626,1639,730,55,104,600,601,600,623,False
448,617,20.566667,00:00:20.567,No Interaction,1621,714,1710,837,89,123,600,601,600,623,False
433,618,20.6,00:00:20.600,Holding Object,1575,271,1741,359,166,88,600,601,600,623,False
434,618,20.6,00:00:20.600,Touching Shelf,911,27,1086,114,175,87,600,601,600,623,False
435,618,20.6,00:00:20.600,Touching Shelf,505,24,608,102,103,78,600,601,600,623,False
436,618,20.6,00:00:20.600,No Interaction,550,137,672,220,122,83,600,601,600,623,False
437,618,20.6,00:00:20.600,No Interaction,39,318,88,363,49,45,600,601,600,623,False
438,618,20.6,00:00:20.600,No Interaction,65,295,120,322,55,27,600,601,600,623,False
439,618,20.6,00:00:20.600,No Interaction,0,239,56,272,56,33,600,601,600,623,False
440,618,20.6,00:00:20.600,No Interaction,518,519,585,593,67,74,600,601,600,623,False
441,618,20.6,00:00:20.600,No Interaction,669,515,751,555,82,40,600,601,600,623,False
442,618,20.6,00:00:20.600,No Interaction,771,588,836,665,65,77,600,601,600,623,False
443,618,20.6,00:00:20.600,Holding Object,349,570,468,677,119,107,600,601,600,623,False
444,618,20.6,00:00:20.600,No Interaction,164,657,278,718,114,61,600,601,600,623,False
445,618,20.6,00:00:20.600,Holding Object,38,647,146,720,108,73,600,601,600,623,False
446,618,20.6,00:00:20.600,Holding Object,861,643,1136,869,275,226,600,601,600,623,False
447,618,20.6,00:00:20.600,Holding Object,1584,626,1639,730,55,104,600,601,600,623,False
448,618,20.6,00:00:20.600,No Interaction,1621,714,1710,837,89,123,600,601,600,623,False
433,619,20.633333,00:00:20.633,Holding Object,1575,271,1741,359,166,88,600,601,600,623,False
434,619,20.633333,00:00:20.633,Touching Shelf,911,27,1086,114,175,87,600,601,600,623,False
435,619,20.633333,00:00:20.633,Touching Shelf,505,24,608,102,103,78,600,601,600,623,False
436,619,20.633333,00:00:20.633,No Interaction,550,137,672,220,122,83,600,601,600,623,False
437,619,20.633333,00:00:20.633,No Interaction,39,318,88,363,49,45,600,601,600,623,False
438,619,20.633333,00:00:20.633,No Interaction,65,295,120,322,55,27,600,601,600,623,False
439,619,20.633333,00:00:20.633,No Interaction,0,239,56,272,56,33,600,601,600,623,False
440,619,20.633333,00:00:20.633,No Interaction,518,519,585,593,67,74,600,601,600,623,False
441,619,20.633333,00:00:20.633,No Interaction,669,515,751,555,82,40,600,601,600,623,False
442,619,20.633333,00:00:20.633,No Interaction,771,588,836,665,65,77,600,601,600,623,False
443,619,20.633333,00:00:20.633,Holding Object,349,570,468,677,119,107,600,601,600,623,False
444,619,20.633333,00:00:20.633,No Interaction,164,657,278,718,114,61,600,601,600,623,False
445,619,20.633333,00:00:20.633,Holding Object,38,647,146,720,108,73,600,601,600,623,False
446,619,20.633333,00:00:20.633,Holding Object,861,643,1136,869,275,226,600,601,600,623,False
447,619,20.633333,00:00:20.633,Holding Object,1584,626,1639,730,55,104,600,601,600,623,False
448,619,20.633333,00:00:20.633,No Interaction,1621,714,1710,837,89,123,600,601,600,623,False
433,620,20.666667,00:00:20.667,Holding Object,1575,271,1741,359,166,88,600,601,600,623,False
434,620,20.666667,00:00:20.667,Touching Shelf,911,27,1086,114,175,87,600,601,600,623,False
435,620,20.666667,00:00:20.667,Touching Shelf,505,24,608,102,103,78,600,601,600,623,False
436,620,20.666667,00:00:20.667,No Interaction,550,137,672,220,122,83,600,601,600,623,False
437,620,20.666667,00:00:20.667,No Interaction,39,318,88,363,49,45,600,601,600,623,False
438,620,20.666667,00:00:20.667,No Interaction,65,295,120,322,55,27,600,601,600,623,False
439,620,20.666667,00:00:20.667,No Interaction,0,239,56,272,56,33,600,601,600,623,False
440,620,20.666667,00:00:20.667,No Interaction,518,519,585,593,67,74,600,601,600,623,False
441,620,20.666667,00:00:20.667,No Interaction,669,515,751,555,82,40,600,601,600,623,False
442,620,20.666667,00:00:20.667,No Interaction,771,588,836,665,65,77,600,601,600,623,False
443,620,20.666667,00:00:20.667,Holding Object,349,570,468,677,119,107,600,601,600,623,False
444,620,20.666667,00:00:20.667,No Interaction,164,657,278,718,114,61,600,601,600,623,False
445,620,20.666667,00:00:20.667,Holding Object,38,647,146,720,108,73,600,601,600,623,False
446,620,20.666667,00:00:20.667,Holding Object,861,643,1136,869,275,226,600,601,600,623,False
447,620,20.666667,00:00:20.667,Holding Object,1584,626,1639,730,55,104,600,601,600,623,False
448,620,20.666667,00:00:20.667,No Interaction,1621,714,1710,837,89,123,600,601,600,623,False
433,621,20.7,00:00:20.700,Holding Object,1575,271,1741,359,166,88,600,601,600,623,False
434,621,20.7,00:00:20.700,Touching Shelf,911,27,1086,114,175,87,600,601,600,623,False
435,621,20.7,00:00:20.700,Touching Shelf,505,24,608,102,103,78,600,601,600,623,False
436,621,20.7,00:00:20.700,No Interaction,550,137,672,220,122,83,600,601,600,623,False
437,621,20.7,00:00:20.700,No Interaction,39,318,88,363,49,45,600,601,600,623,False
438,621,20.7,00:00:20.700,No Interaction,65,295,120,322,55,27,600,601,600,623,False
439,621,20.7,00:00:20.700,No Interaction,0,239,56,272,56,33,600,601,600,623,False
440,621,20.7,00:00:20.700,No Interaction,518,519,585,593,67,74,600,601,600,623,False
441,621,20.7,00:00:20.700,No Interaction,669,515,751,555,82,40,600,601,600,623,False
442,621,20.7,00:00:20.700,No Interaction,771,588,836,665,65,77,600,601,600,623,False
443,621,20.7,00:00:20.700,Holding Object,349,570,468,677,119,107,600,601,600,623,False
444,621,20.7,00:00:20.700,No Interaction,164,657,278,718,114,61,600,601,600,623,False
445,621,20.7,00:00:20.700,Holding Object,38,647,146,720,108,73,600,601,600,623,False
446,621,20.7,00:00:20.700,Holding Object,861,643,1136,869,275,226,600,601,600,623,False
447,621,20.7,00:00:20.700,Holding Object,1584,626,1639,730,55,104,600,601,600,623,False
448,621,20.7,00:00:20.700,No Interaction,1621,714,1710,837,89,123,600,601,600,623,False
433,622,20.733333,00:00:20.733,Holding Object,1575,271,1741,359,166,88,600,601,600,623,False
434,622,20.733333,00:00:20.733,Touching Shelf,911,27,1086,114,175,87,600,601,600,623,False
435,622,20.733333,00:00:20.733,Touching Shelf,505,24,608,102,103,78,600,601,600,623,False
436,622,20.733333,00:00:20.733,No Interaction,550,137,672,220,122,83,600,601,600,623,False
437,622,20.733333,00:00:20.733,No Interaction,39,318,88,363,49,45,600,601,600,623,False
438,622,20.733333,00:00:20.733,No Interaction,65,295,120,322,55,27,600,601,600,623,False
439,622,20.733333,00:00:20.733,No Interaction,0,239,56,272,56,33,600,601,600,623,False
440,622,20.733333,00:00:20.733,No Interaction,518,519,585,593,67,74,600,601,600,623,False
441,622,20.733333,00:00:20.733,No Interaction,669,515,751,555,82,40,600,601,600,623,False
442,622,20.733333,00:00:20.733,No Interaction,771,588,836,665,65,77,600,601,600,623,False
443,622,20.733333,00:00:20.733,Holding Object,349,570,468,677,119,107,600,601,600,623,False
444,622,20.733333,00:00:20.733,No Interaction,164,657,278,718,114,61,600,601,600,623,False
445,622,20.733333,00:00:20.733,Holding Object,38,647,146,720,108,73,600,601,600,623,False
446,622,20.733333,00:00:20.733,Holding Object,861,643,1136,869,275,226,600,601,600,623,False
447,622,20.733333,00:00:20.733,Holding Object,1584,626,1639,730,55,104,600,601,600,623,False
448,622,20.733333,00:00:20.733,No Interaction,1621,714,1710,837,89,123,600,601,600,623,False
433,623,20.766667,00:00:20.767,Holding Object,1575,271,1741,359,166,88,600,601,600,623,False
434,623,20.766667,00:00:20.767,Touching Shelf,911,27,1086,114,175,87,600,601,600,623,False
435,623,20.766667,00:00:20.767,Touching Shelf,505,24,608,102,103,78,600,601,600,623,False
436,623,20.766667,00:00:20.767,No Interaction,550,137,672,220,122,83,600,601,600,623,False
437,623,20.766667,00:00:20.767,No Interaction,39,318,88,363,49,45,600,601,600,623,False
438,623,20.766667,00:00:20.767,No Interaction,65,295,120,322,55,27,600,601,600,623,False
439,623,20.766667,00:00:20.767,No Interaction,0,239,56,272,56,33,600,601,600,623,False
440,623,20.766667,00:00:20.767,No Interaction,518,519,585,593,67,74,600,601,600,623,False
441,623,20.766667,00:00:20.767,No Interaction,669,515,751,555,82,40,600,601,600,623,False
442,623,20.766667,00:00:20.767,No Interaction,771,588,836,665,65,77,600,601,600,623,False
443,623,20.766667,00:00:20.767,Holding Object,349,570,468,677,119,107,600,601,600,623,False
444,623,20.766667,00:00:20.767,No Interaction,164,657,278,718,114,61,600,601,600,623,False
445,623,20.766667,00:00:20.767,Holding Object,38,647,146,720,108,73,600,601,600,623,False
446,623,20.766667,00:00:20.767,Holding Object,861,643,1136,869,275,226,600,601,600,623,False
447,623,20.766667,00:00:20.767,Holding Object,1584,626,1639,730,55,104,600,601,600,623,False
448,623,20.766667,00:00:20.767,No Interaction,1621,714,1710,837,89,123,600,601,600,623,False
449,624,20.8,00:00:20.800,Holding Object,288,596,405,712,117,116,624,625,624,647,True
450,624,20.8,00:00:20.800,No Interaction,99,688,206,753,107,65,624,625,624,647,True
451,624,20.8,00:00:20.800,No Interaction,709,619,780,695,71,76,624,625,624,647,True
452,624,20.8,00:00:20.800,No Interaction,602,550,692,596,90,46,624,625,624,647,True
453,624,20.8,00:00:20.800,No Interaction,462,559,521,625,59,66,624,625,624,647,True
454,624,20.8,00:00:20.800,Holding Object,805,684,1091,896,286,212,624,625,624,647,True
455,624,20.8,00:00:20.800,Holding Object,1515,651,1571,760,56,109,624,625,624,647,True
456,624,20.8,00:00:20.800,No Interaction,1556,754,1654,872,98,118,624,625,624,647,True
457,624,20.8,00:00:20.800,No Interaction,1786,680,1880,744,94,64,624,625,624,647,True
458,624,20.8,00:00:20.800,Holding Object,1505,305,1680,394,175,89,624,625,624,647,True
459,624,20.8,00:00:20.800,Touching Shelf,851,65,1012,147,161,82,624,625,624,647,True
460,624,20.8,00:00:20.800,Touching Shelf,449,64,538,128,89,64,624,625,624,647,True
461,624,20.8,00:00:20.800,No Interaction,494,165,601,247,107,82,624,625,624,647,True
449,625,20.833333,00:00:20.833,Holding Object,288,596,405,712,117,116,624,625,624,647,False
450,625,20.833333,00:00:20.833,No Interaction,99,688,206,753,107,65,624,625,624,647,False
451,625,20.833333,00:00:20.833,No Interaction,709,619,780,695,71,76,624,625,624,647,False
452,625,20.833333,00:00:20.833,No Interaction,602,550,692,596,90,46,624,625,624,647,False
453,625,20.833333,00:00:20.833,No Interaction,462,559,521,625,59,66,624,625,624,647,False
454,625,20.833333,00:00:20.833,Holding Object,805,684,1091,896,286,212,624,625,624,647,False
455,625,20.833333,00:00:20.833,Holding Object,1515,651,1571,760,56,109,624,625,624,647,False
456,625,20.833333,00:00:20.833,No Interaction,1556,754,1654,872,98,118,624,625,624,647,False
457,625,20.833333,00:00:20.833,No Interaction,1786,680,1880,744,94,64,624,625,624,647,False
458,625,20.833333,00:00:20.833,Holding Object,1505,305,1680,394,175,89,624,625,624,647,False
459,625,20.833333,00:00:20.833,Touching Shelf,851,65,1012,147,161,82,624,625,624,647,False
460,625,20.833333,00:00:20.833,Touching Shelf,449,64,538,128,89,64,624,625,624,647,False
461,625,20.833333,00:00:20.833,No Interaction,494,165,601,247,107,82,624,625,624,647,False
449,626,20.866667,00:00:20.867,Holding Object,288,596,405,712,117,116,624,625,624,647,False
450,626,20.866667,00:00:20.867,No Interaction,99,688,206,753,107,65,624,625,624,647,False
451,626,20.866667,00:00:20.867,No Interaction,709,619,780,695,71,76,624,625,624,647,False
452,626,20.866667,00:00:20.867,No Interaction,602,550,692,596,90,46,624,625,624,647,False
453,626,20.866667,00:00:20.867,No Interaction,462,559,521,625,59,66,624,625,624,647,False
454,626,20.866667,00:00:20.867,Holding Object,805,684,1091,896,286,212,624,625,624,647,False
455,626,20.866667,00:00:20.867,Holding Object,1515,651,1571,760,56,109,624,625,624,647,False
456,626,20.866667,00:00:20.867,No Interaction,1556,754,1654,872,98,118,624,625,624,647,False
457,626,20.866667,00:00:20.867,No Interaction,1786,680,1880,744,94,64,624,625,624,647,False
458,626,20.866667,00:00:20.867,Holding Object,1505,305,1680,394,175,89,624,625,624,647,False
459,626,20.866667,00:00:20.867,Touching Shelf,851,65,1012,147,161,82,624,625,624,647,False
460,626,20.866667,00:00:20.867,Touching Shelf,449,64,538,128,89,64,624,625,624,647,False
461,626,20.866667,00:00:20.867,No Interaction,494,165,601,247,107,82,624,625,624,647,False
449,627,20.9,00:00:20.900,Holding Object,288,596,405,712,117,116,624,625,624,647,False
450,627,20.9,00:00:20.900,No Interaction,99,688,206,753,107,65,624,625,624,647,False
451,627,20.9,00:00:20.900,No Interaction,709,619,780,695,71,76,624,625,624,647,False
452,627,20.9,00:00:20.900,No Interaction,602,550,692,596,90,46,624,625,624,647,False
453,627,20.9,00:00:20.900,No Interaction,462,559,521,625,59,66,624,625,624,647,False
454,627,20.9,00:00:20.900,Holding Object,805,684,1091,896,286,212,624,625,624,647,False
455,627,20.9,00:00:20.900,Holding Object,1515,651,1571,760,56,109,624,625,624,647,False
456,627,20.9,00:00:20.900,No Interaction,1556,754,1654,872,98,118,624,625,624,647,False
457,627,20.9,00:00:20.900,No Interaction,1786,680,1880,744,94,64,624,625,624,647,False
458,627,20.9,00:00:20.900,Holding Object,1505,305,1680,394,175,89,624,625,624,647,False
459,627,20.9,00:00:20.900,Touching Shelf,851,65,1012,147,161,82,624,625,624,647,False
460,627,20.9,00:00:20.900,Touching Shelf,449,64,538,128,89,64,624,625,624,647,False
461,627,20.9,00:00:20.900,No Interaction,494,165,601,247,107,82,624,625,624,647,False
449,628,20.933333,00:00:20.933,Holding Object,288,596,405,712,117,116,624,625,624,647,False
450,628,20.933333,00:00:20.933,No Interaction,99,688,206,753,107,65,624,625,624,647,False
451,628,20.933333,00:00:20.933,No Interaction,709,619,780,695,71,76,624,625,624,647,False
452,628,20.933333,00:00:20.933,No Interaction,602,550,692,596,90,46,624,625,624,647,False
453,628,20.933333,00:00:20.933,No Interaction,462,559,521,625,59,66,624,625,624,647,False
454,628,20.933333,00:00:20.933,Holding Object,805,684,1091,896,286,212,624,625,624,647,False
455,628,20.933333,00:00:20.933,Holding Object,1515,651,1571,760,56,109,624,625,624,647,False
456,628,20.933333,00:00:20.933,No Interaction,1556,754,1654,872,98,118,624,625,624,647,False
457,628,20.933333,00:00:20.933,No Interaction,1786,680,1880,744,94,64,624,625,624,647,False
458,628,20.933333,00:00:20.933,Holding Object,1505,305,1680,394,175,89,624,625,624,647,False
459,628,20.933333,00:00:20.933,Touching Shelf,851,65,1012,147,161,82,624,625,624,647,False
460,628,20.933333,00:00:20.933,Touching Shelf,449,64,538,128,89,64,624,625,624,647,False
461,628,20.933333,00:00:20.933,No Interaction,494,165,601,247,107,82,624,625,624,647,False
449,629,20.966667,00:00:20.967,Holding Object,288,596,405,712,117,116,624,625,624,647,False
450,629,20.966667,00:00:20.967,No Interaction,99,688,206,753,107,65,624,625,624,647,False
451,629,20.966667,00:00:20.967,No Interaction,709,619,780,695,71,76,624,625,624,647,False
452,629,20.966667,00:00:20.967,No Interaction,602,550,692,596,90,46,624,625,624,647,False
453,629,20.966667,00:00:20.967,No Interaction,462,559,521,625,59,66,624,625,624,647,False
454,629,20.966667,00:00:20.967,Holding Object,805,684,1091,896,286,212,624,625,624,647,False
455,629,20.966667,00:00:20.967,Holding Object,1515,651,1571,760,56,109,624,625,624,647,False
456,629,20.966667,00:00:20.967,No Interaction,1556,754,1654,872,98,118,624,625,624,647,False
457,629,20.966667,00:00:20.967,No Interaction,1786,680,1880,744,94,64,624,625,624,647,False
458,629,20.966667,00:00:20.967,Holding Object,1505,305,1680,394,175,89,624,625,624,647,False
459,629,20.966667,00:00:20.967,Touching Shelf,851,65,1012,147,161,82,624,625,624,647,False
460,629,20.966667,00:00:20.967,Touching Shelf,449,64,538,128,89,64,624,625,624,647,False
461,629,20.966667,00:00:20.967,No Interaction,494,165,601,247,107,82,624,625,624,647,False
449,630,21.0,00:00:21.000,Holding Object,288,596,405,712,117,116,624,625,624,647,False
450,630,21.0,00:00:21.000,No Interaction,99,688,206,753,107,65,624,625,624,647,False
451,630,21.0,00:00:21.000,No Interaction,709,619,780,695,71,76,624,625,624,647,False
452,630,21.0,00:00:21.000,No Interaction,602,550,692,596,90,46,624,625,624,647,False
453,630,21.0,00:00:21.000,No Interaction,462,559,521,625,59,66,624,625,624,647,False
454,630,21.0,00:00:21.000,Holding Object,805,684,1091,896,286,212,624,625,624,647,False
455,630,21.0,00:00:21.000,Holding Object,1515,651,1571,760,56,109,624,625,624,647,False
456,630,21.0,00:00:21.000,No Interaction,1556,754,1654,872,98,118,624,625,624,647,False
457,630,21.0,00:00:21.000,No Interaction,1786,680,1880,744,94,64,624,625,624,647,False
458,630,21.0,00:00:21.000,Holding Object,1505,305,1680,394,175,89,624,625,624,647,False
459,630,21.0,00:00:21.000,Touching Shelf,851,65,1012,147,161,82,624,625,624,647,False
460,630,21.0,00:00:21.000,Touching Shelf,449,64,538,128,89,64,624,625,624,647,False
461,630,21.0,00:00:21.000,No Interaction,494,165,601,247,107,82,624,625,624,647,False
449,631,21.033333,00:00:21.033,Holding Object,288,596,405,712,117,116,624,625,624,647,False
450,631,21.033333,00:00:21.033,No Interaction,99,688,206,753,107,65,624,625,624,647,False
451,631,21.033333,00:00:21.033,No Interaction,709,619,780,695,71,76,624,625,624,647,False
452,631,21.033333,00:00:21.033,No Interaction,602,550,692,596,90,46,624,625,624,647,False
453,631,21.033333,00:00:21.033,No Interaction,462,559,521,625,59,66,624,625,624,647,False
454,631,21.033333,00:00:21.033,Holding Object,805,684,1091,896,286,212,624,625,624,647,False
455,631,21.033333,00:00:21.033,Holding Object,1515,651,1571,760,56,109,624,625,624,647,False
456,631,21.033333,00:00:21.033,No Interaction,1556,754,1654,872,98,118,624,625,624,647,False
457,631,21.033333,00:00:21.033,No Interaction,1786,680,1880,744,94,64,624,625,624,647,False
458,631,21.033333,00:00:21.033,Holding Object,1505,305,1680,394,175,89,624,625,624,647,False
459,631,21.033333,00:00:21.033,Touching Shelf,851,65,1012,147,161,82,624,625,624,647,False
460,631,21.033333,00:00:21.033,Touching Shelf,449,64,538,128,89,64,624,625,624,647,False
461,631,21.033333,00:00:21.033,No Interaction,494,165,601,247,107,82,624,625,624,647,False
449,632,21.066667,00:00:21.067,Holding Object,288,596,405,712,117,116,624,625,624,647,False
450,632,21.066667,00:00:21.067,No Interaction,99,688,206,753,107,65,624,625,624,647,False
451,632,21.066667,00:00:21.067,No Interaction,709,619,780,695,71,76,624,625,624,647,False
452,632,21.066667,00:00:21.067,No Interaction,602,550,692,596,90,46,624,625,624,647,False
453,632,21.066667,00:00:21.067,No Interaction,462,559,521,625,59,66,624,625,624,647,False
454,632,21.066667,00:00:21.067,Holding Object,805,684,1091,896,286,212,624,625,624,647,False
455,632,21.066667,00:00:21.067,Holding Object,1515,651,1571,760,56,109,624,625,624,647,False
456,632,21.066667,00:00:21.067,No Interaction,1556,754,1654,872,98,118,624,625,624,647,False
457,632,21.066667,00:00:21.067,No Interaction,1786,680,1880,744,94,64,624,625,624,647,False
458,632,21.066667,00:00:21.067,Holding Object,1505,305,1680,394,175,89,624,625,624,647,False
459,632,21.066667,00:00:21.067,Touching Shelf,851,65,1012,147,161,82,624,625,624,647,False
460,632,21.066667,00:00:21.067,Touching Shelf,449,64,538,128,89,64,624,625,624,647,False
461,632,21.066667,00:00:21.067,No Interaction,494,165,601,247,107,82,624,625,624,647,False
449,633,21.1,00:00:21.100,Holding Object,288,596,405,712,117,116,624,625,624,647,False
450,633,21.1,00:00:21.100,No Interaction,99,688,206,753,107,65,624,625,624,647,False
451,633,21.1,00:00:21.100,No Interaction,709,619,780,695,71,76,624,625,624,647,False
452,633,21.1,00:00:21.100,No Interaction,602,550,692,596,90,46,624,625,624,647,False
453,633,21.1,00:00:21.100,No Interaction,462,559,521,625,59,66,624,625,624,647,False
454,633,21.1,00:00:21.100,Holding Object,805,684,1091,896,286,212,624,625,624,647,False
455,633,21.1,00:00:21.100,Holding Object,1515,651,1571,760,56,109,624,625,624,647,False
456,633,21.1,00:00:21.100,No Interaction,1556,754,1654,872,98,118,624,625,624,647,False
457,633,21.1,00:00:21.100,No Interaction,1786,680,1880,744,94,64,624,625,624,647,False
458,633,21.1,00:00:21.100,Holding Object,1505,305,1680,394,175,89,624,625,624,647,False
459,633,21.1,00:00:21.100,Touching Shelf,851,65,1012,147,161,82,624,625,624,647,False
460,633,21.1,00:00:21.100,Touching Shelf,449,64,538,128,89,64,624,625,624,647,False
461,633,21.1,00:00:21.100,No Interaction,494,165,601,247,107,82,624,625,624,647,False
